name,description,coordinates,image_url,category,country,city,address,rating
National Palace of Sintra,OPERATIONAL,"38.7976627,-9.3906554",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xN9XAAsWio8nvEIBcDi_a9ua3kvDtLKB_DAPzL_-SmCHLy5eTI_N6CDzYSozWSKtxI4WmoyWJP_XRTDBoRqbd_HqZ5BU0Y8Ml3SBPzfJXQRi9D8y_HzNQVPXQCZxW7HQRz5YiJ1R4hZS54zDg9gWUfk5T09f_KQEyzQ_SvoP_ZofZ7&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Portugal,Largo Rainha Dona Amélia,"Largo Rainha Dona Amélia, 2710-616 Sintra, Portugal",4.5
Prambanan Temple,OPERATIONAL,"-7.752020600000001,110.4914674",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z5_ssQHD_JLtEDGEH8DbY8SkjMt6b7pTGzmrDaGktZBDTP9p1WDoytBCYXlzjkb1C4vp-n1ylF-eaLrpMjnpWyOI5TLsMnj5k8ogjOCe5PODoLQUCCu_QdLVIFi_WnLosUkPg0dG3CuHw6YlPxbHQs1P2RYzKC2FICAhYOud6oYIBV&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Indonesia,Kabupaten Sleman,"Jl. Raya Solo - Yogyakarta No.16, Kranggan, Bokoharjo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571, Indonesia",4.7
Old Town of Kraków,OPERATIONAL,"50.06368690000001,19.9390878",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zs_39NaB-4wHGKZCnfDrhgOnS51VgAmZXq0GO72sXQQVxN7RJb1RrqbXf67xTgl_lFOXfHUbo6T5EPlOXVViXd5eF0OuPyp-vm3TPtJBNjQDVyEoPg_T_MPpr2Dg9VZ3v4YG9chlHcuVRX_h6pwdn83kUq0isUXNkkHXWQhO6PfRkc&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Poland,Wielopole,"Wielopole, 31-017 Kraków, Poland",4.9
Arashiyama Bamboo Forest,OPERATIONAL,"35.0168187,135.6713013",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z3lncwrg-9Xt2I2kAWi36pyKJRKZlQRGgaVO5wVmCyXpJevq6jN8cZRQoYfEs_e5Ws6ed7lSkcoJJBVbHDYmjKB2LfEUeifM9W4A3lagd8j73_7ogrh54W-aBFrSSoRrP4lsS3vsrxovI_uAK3SFg59fayFsg25AvalXX8ke1MvxOD&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Japan,Kyoto,"Sagaogurayama Tabuchiyamacho, Ukyo Ward, Kyoto, 616-8394, Japan",4.3
Ruins of Saint Paul's,OPERATIONAL,"22.1974561,113.5408647",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27w6wrXxb6LV_0HIJZusERKTdq87OobrRuev8A--q9j1QegCA8kBfqfqMbyE17_GChVrFjr-KfpTun76BGpWpMMLe7x1lZOzwIFbNwmS92JQzK_Fczje2j7x0LSyxbIts2zV9ArCnWfKTzgS73BLssa7dJ9Xyf5tNiwopSQlNnbJVzM&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Macao,,"Calcada de São Paulo, Macao",4.3
Temple of Hatra,OPERATIONAL,"35.588534,42.7170472",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z6MffESpD8IqrOTt31LetVTFyS_A2CZwbLeT8jaaFMHc44MHVd6YBGp5BkOo5QxMZn20wVCun2OO3MpqTqfo-S_rumADixL3uyAatf9hxLGQmqOjYddx4hEEpEh4UTIK35Z4h1akNhVgvqOA_jaR04S688iRy8meSE5cAUhtTbBza3&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Iraq,HPQ8+CR7,"HPQ8+CR7, Nineveh Governorate, Iraq",4.6
Wall of Tears,OPERATIONAL,"-0.9644806,-91.0134861",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xYt5hHp2YC8-utq2LPZQNTaqUcn-OXRKfCuIhq4a2j2nLaNwQ-zpvCa2WyTvz8Ue99_fd9x7zI9x4bHi-TJcJQjycJ4mn2Jz1usWgqf7Xa-aLU3KatvZqZNlDy57d0267adMod4NDjiK7iTlRucpVha4B11JCb_KQu8Ue4B51sEp4b&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Ecuador,2XPP+6J2,"2XPP+6J2, Puerto Villamil, Ecuador",4.4
City Gate,OPERATIONAL,"35.8961681,14.5091557",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xxDvyjH-sxfqgwQTr2IN6eJuFtKDtC5DE8ow11SuYffNtHJuLJQnFsEt5UdqT9l0ATbOhA_9NyzzfAKXqEBf8f_f5aFt4-oy2JoIcNFcxDmmLzTYh5e7loUKBZdYsD9f4A7tyH3JMGEWw-_ui_AhxAZUf0I4_3oLU1GkknJBMiZw5C&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Malta,Republic St,"Republic St, Valletta, Malta",4.7
Diamond Head State Monument,OPERATIONAL,"21.2637984,-157.8040943",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wUqchWBQakmfxnjUdzZKPyQlgzKNiQxviB_FLngvMKRE193HvfpqfKneOZw4HfwAfMkGb72_hzcPFM_TRHm-VNeMXYWRcxeFCSFoksnUgBWC3PIeiRmttbmIUOO5tr3VXJ2eJU7UzXcEx156EZjqsAnF5RVwaTc_yvLQJ0ZDcElTBF&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"park, tourist_attraction, point_of_interest, establishment",United States,Honolulu,"Honolulu, HI 96815, United States",4.7
Red Beach,OPERATIONAL,"40.916179,121.8926519",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zPcwZ1FXJnKHWeRCJjUBjvO09YQmHnvWKDq_x0inlvUII1cd3BkGESqhgejZi6d3IZN8IN8jFcgSj6O-_5deLGU0EelgH_w1xFVADH6DmL1WZr-Xm3YV5hFwqteCQup0x7cwTjIOPNvPeV15Kcqyu4QT6Dt48lBWMV56bG-SLTjOIp&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",124217,Liaoning,"WV8V+F3C, Dawa District, Panjin, Liaoning, China, 124217",4.3
Vat Phou,OPERATIONAL,"14.8488864,105.8145893",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wp1B3-XFe6V2RH7Cv0JM73byfrmxQlKm4KJPQutCvLQEwtbfM73-3EKjfXXxqpV9sV-ybTwz1MQE9y-lll1vpMMY-TmZ6lM_S7mSYqshzaFYo29w6x96_7LW0SC97rqVgzLr6-DX3HWq7Jk_qDq6jbEWabDQDiZU2ZGCxJeDAyA59T&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, place_of_worship, point_of_interest, establishment",Laos,RRXG+5X3,"RRXG+5X3, Muang Champassak, Laos",4.5
Antelope Canyon,OPERATIONAL,"36.8620421,-111.3743603",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y95ZBILCJRapeTcL8FPQiQHyuN6zVTpUnuY62_X3BjsK22rOs4CLQwokm9pLbPsyuoRA_rJVtGT4zVB7gAaG0MijofKWaPeBTyM-MMyDd0uFev7ogyoRtWanUXTJRL2uJubsxfvIbY-9US4T4dpa7w1j78ORkXuk2gi6mrP58L2JEf&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,Page,"AZ-98, Page, AZ 86040, United States",4.8
Mahabodhi Temple,OPERATIONAL,"24.6959222,84.99141929999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27ym53A-YACU_zloM_f-ZaTXpR_cQ_98Y_niQxE_JuGZ8UifJ-h25dvnB3kQCGnpEk-Bl9CJaUJsbRQQCai3jsCVUUXabwWiUAWnUxsLfsbbvMjv8I2t0948mhSXa7Z0xKFG0pmuwtLJ6bwo9Ed-aaImfJKrivkD49rMqJuDOAqYwmIX&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, place_of_worship, point_of_interest, establishment",India,Bodh Gaya,"Bodh Gaya, Bihar 824231, India",4.7
Preikestolen,OPERATIONAL,"58.98649349999999,6.188255799999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wjnUkjfS-2CFJNu6rM6P2ePRr8Ukoprox8pUU3A2dCBucv293C6l_SSBlZxjHDtGm74mgUDglDfId0J7bMJgDjh8yNySUdcdzbTtgncGWcP9afPP9DBiVNqzx_dg_C4Rmmps7_IeOi8LorhMtstRkPJlCFl0Eeq-wRZr0rDY9kdg9a&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Norway,,"4110 Songesand, Norway",4.8
N Seoul Tower,OPERATIONAL,"37.5511694,126.9882266",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yuvsO-cm_t1MlfcoJ0gQA9x29L0fuiLktRGsRiOK5N6B1ikWSGYWXmUoaVfk3_4A_LoWQkbfCuZZNnplizZ6JS-MsJ2a28u0ZqwOh5sLl1ygdmk4Yf3VjUZatf4yw20QO7e3uSxOqqdZFbGa8VQHeUiup4t0qIw2OFUK7--c_9t-ZX&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",South Korea,Yongsan District,"105 Namsangongwon-gil, Yongsan District, Seoul, South Korea",4.5
Grand Place,OPERATIONAL,"50.8467887,4.3524356",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xuaIfzTctW20FSypoDdr9Ld1EyunsshpzkiVHdeiVNYAvz0p4vZDGrd_AEu4oyqNTSAgzCl_bf5WnDoIgtW7nR1NTbR0_fWYoZSYKjwZEEhOK86SFC1qm7sPB_pPtbnBkhGnm8vlG_D6nb3cC08fI1VnV2cdsLAVuSQTv5q1X8f_NA&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Belgium,Grote Markt,"Grote Markt, 1000 Brussel, Belgium",4.7
Bayon Temple,OPERATIONAL,"13.4412831,103.8589036",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zSuyEoxAaDKIcp3lDqR0GngRIkg1HU5LhscJCnVPf-uWFHmYwMjPIsbnCPsKJmgY6SdUUHR9QKKvI7sap5BJyoxJcGEdLaUL7j4ma29bODvijy7UJtmWe0a3-L98lAFOHWzwdv1J9EnOAGVRhBqELIZAQmx2M1Gq_WB4B5cytC4cC-&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, hindu_temple, place_of_worship, point_of_interest, establishment",Cambodia,,"Krong Siem Reap, Cambodia",4.8
Tiger nest Bhutan,OPERATIONAL,"27.492912,89.3636439",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wpohtC4owiMzQySeKNdnlb5s8guZbAb0J8Rzcz0AdWT8B6x8nVtEPqIljBn02jnCq3FxtWY4WaWk6vkzGVMoC0NKPuSuul7bdrjdXviztbaO3bf470jrMvdRQPWZMj4EMjQG4qk9wxWuv-sGbvuuuKJWMPdyJbDUYugIq1RRQNRfCn&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Bhutan,Taktsang trail,"F9R7+PCR, Taktsang trail, Paro, Bhutan",4.8
Cementerio de la Recoleta,OPERATIONAL,"-34.5873639,-58.3929555",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27ybnFgc_ZnfCuY8zloe3IAhGbfZvCeKov9DH-w82JvagOkbtTCXQNLoKL_KjDwEJZK2wkTtI7-3rH2F0puGEEvYvxCNGpD7QQE12i7GOJmGLZgVRExxrSCWX02pafTZ3egEmGEKoPiQJv5vcB-fF4k1IxUydwix9tVTplCwPRI_naHe&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"cemetery, point_of_interest, establishment",Argentina,Junín 1760,"Junín 1760, C1113 Cdad. Autónoma de Buenos Aires, Argentina",4.4
Parco Nazionale delle Cinque Terre,OPERATIONAL,"44.12810899999999,9.7123907",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wf2huh-4N1PPEc0emxYhS6fEnD777Y-oCHWDNRrBosEY6eypoRqXBz8X5Csv8XFBzlNQ2G_tM1KHF7KHovd87pdJkQaM_eTC6Z_bknu0UOPdTyPFuHRbuKe7w2CYuE1V0fe37jkQDOD0TtJcdAdCPgHqwr9tAXlyFRgnka_ESnWMY&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Italy,,"Province of La Spezia, Italy",4.7
Point Sur State Historic Park,OPERATIONAL,"36.3090626,-121.8932592",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27waFqHKZVe4-lXbuVe358vKGdwxNIA2RpXrYw3wrNNE6liWEAmP4eQi487A1p3qAp6iDJLsuHw2q2JiouEc87AJrZwzbGpqpg8sZpCK8jQCMzlx8eBOENM8veuOduRO44_Y1CttDo2xFDK05H9dPPHzahYh0LOduruTcIFaPe1wujy0&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United States,Monterey,"CA-1, Monterey, CA 93940, United States",4.6
Omar Ali Saifuddien Mosque,OPERATIONAL,"4.8895688,114.9392944",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zAwN8OTanI9SKWzVzUVHeZ3t3rbfwKFSuBl18Hfmvfak-nao65_tbhQ7laH3bDQnwyqP9Qf8wsL3pL4PRRO2mqUETT07qs0WGyy5QOkpOpNsbyQ4xFnErDDUzm0_loWHQXmPP895IaU84WzuZYdtFNrASilhMlBUGJ79HetwSLJJS2&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"mosque, tourist_attraction, place_of_worship, point_of_interest, establishment",Brunei,Jalan McArthur,"Jalan McArthur, Bandar Seri Begawan BS8711, Brunei",4.7
Parliament Hill,OPERATIONAL,"45.4235937,-75.700929",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wKOXZPTi5pvdi4qcntGOgmwlWxWDiMzy0cvQxLAlt4KHR8RAHRnnYHhlcfwbBduL9mwYEqW5EBGBP4ohZ8OFdoJJsppox0Nc4Z_s6oLGsjEphHP0z9KF8w6Dd_f1VpuShEYlKqcSwCqPSlSYOfr_Wy6s7-8eC4hf470YJGra8loSG_&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Canada,Ottawa,"Wellington St, Ottawa, ON K1A 0A9, Canada",4.7
Three Gorges Dam,OPERATIONAL,"30.8233072,111.0037277",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z9uyqyXQ-Z5Fsx31r7EFDtMubGs13SbuZN4-Bee8_FJ2nznSQozFfKQdUNSpT7kK94QcZMLgS2_LCfMldJ6jrggxkfpZlBbpkQ1QrTE4f0Wd9mOeTShgxnkyfUYqVJqnn0PFLSdn4_0JB7CLAMmLufXtpOJF7c3Dm72BnpZ_JqDQLH&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",秭归县 邮政编码: 443131,Hubei,"China, Hubei, Yichang, 秭归县 邮政编码: 443131",3.4
Old Town Square,OPERATIONAL,"50.0875692,14.4211875",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wfw12Ts-F1dXJHjvsh6v2Pvst4exdIDyZx1BSrsabCqiHaBJfJ5nj__vPudZN9M5iVLkZEZuX_SeiizE1uguQk2MKyqyZvLdbntjtSVbAiH5P1ed51MgE_vfibmXxVJMsexuE15Fo5GGTZjZgD0Cv9KYxFhNWiinKS0CL5y2W2vr0q&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Czechia,Staroměstské nám.,"Staroměstské nám., 110 00 Josefov, Czechia",4.8
Santuario de Nuestra Señora del Rosario de Las Lajas,OPERATIONAL,"0.8054536,-77.5858583",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zVlbVXmAGvAZf6nlQdVu9TY_cQkmNbI3N3AcPqwKj7NBfOap-jazeRgvXC6zswTQlxvbGdfPKe5WTruYEhNuCUZ5PYBvDd_HFJxu6EUpl_LAlqeSWT-7nlH7r2N4rFsbIMIZE8jeE83NldYR5tXj-j7Qt3vpqbS3g5CMKF6V9ERrMo&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"church, place_of_worship, point_of_interest, establishment",Potosí,Las Lajas,"Colombia, Nariño, Ipiales, Las Lajas, Santuario De Las Lajas, Potosí",4.8
Azadi Tower,OPERATIONAL,"35.6997326,51.3380361",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xlvtq7RiYchYnliOlUhn2sSrt61u-mC-Lhgu1al8mqG1tTy50GJW56PXUSHrL9HAOcpsZudEOSiIEmfbmoSc60oNnFdqFPUajPxUqQLKrdUfI66uIJJDLgjtvQ-kjIL97yCxdUltMIvSrfiLU8Ug9p0GaAQ-T4Psmu-W8Yfv8JlSsZ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Iran,Tehran,"Tehran, Azadi Sq, Iran",4.4
Oslo Opera House,OPERATIONAL,"59.90748850000001,10.7531275",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x11sYDQa8OyOlBQSth1zlGYgAcHzIxhQfr7xNh9MTLXv9cxd0FQAW7O83noRBuaeQWHRjjL2gSxpUfvGlk1MItXY8HNHKEbtI5h55jhulb3MxpPp6RFgmAvcXmfiS6FqaAy0C8A78SUfFe9HdecYpxmqBT-f1phNd04Thrt_jY2nBn&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Norway,Kirsten Flagstads Plass 1,"Kirsten Flagstads Plass 1, 0150 Oslo, Norway",4.7
Masjid Kristal,OPERATIONAL,"5.322288599999999,103.120591",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wiV99jgm893Ef45Orl5_gjQ7n3KNcxJ5X7JJ6I-Fbua-d_FgzCY7FqLBt0WV4Hi8OT2Qu7Gv1LAp3Hs9vcaDZndqcRM7ccvIuyUMIb1wdboe1GWSK7c4x4o8-bHyQ--bEUNpTk2QekNF_Iug1CElRXW_yhkukv4q-MFKv8nBmx3Zff&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"mosque, place_of_worship, point_of_interest, establishment",Malaysia,21000 Kuala Terengganu,"Pulau Wan Man, Losong Panglima P'erang, 21000 Kuala Terengganu, Terengganu, Malaysia",4.3
African Renaissance Monument,OPERATIONAL,"14.7222092,-17.494954",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zuvwRs0Xew-3qjuojovBwi14LW5JXT6FltLloQtwonxRIu6RXzCYeRVPJqbxDVAygzyMDoV5v5ww0eNoHcjBi-P9FrxwDa4WfkyoVTjIi8KB0gZ5a81SoMrJ9zkAbSHbPdnujSvWXwGiCxVQkKc-H0Xjs7WdB_rUk5_FMTtFGPiOFa&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Senegal,PGC4+V2M,"PGC4+V2M, Dakar, Senegal",4.4
Choijin Lama Temple Museum,OPERATIONAL,"47.914532,106.9185411",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xETbOi1bNsIOXfL1-aDWBoVy31HnA2fnzGMwJYvn044Y6K9c5pzfU6p77FzrFeoKiIvOPAGnIOUEfp7CCnFHwaNmlfIARAdrWPTSXH5lxPidCrTAT9nnpR3fSWXJOblynuTdvMxHDfFipcwYhCc9h3i9x_edD0z3XVYk97el7PutYM&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"museum, tourist_attraction, point_of_interest, establishment",Mongolia,SBD - 1 khoroo,"WW79+HH5 Genden St, SBD - 1 khoroo, Ulaanbaatar 14240, Mongolia",4.4
Ciudad de las Artes y las Ciencias,OPERATIONAL,"39.4548751,-0.3504904",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27w7rKtYljay86JIjR8EcPiwNejE1R2sbFV21NIYr3ATS3_dg_FOnCBDpl_0PRgzFn8Nmj3VtFbOvA4hS2FEGBYP8YmLBA9wOM0hIsjZUqTA9pItR69xd06mWXdao_T_EVq8B0FmYQuYTcwfUi7bjRR9XTwj-9YvMtVNv7HMrVqsQF8V&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"movie_theater, museum, aquarium, point_of_interest, establishment",Spain,Quatre Carreres,"Quatre Carreres, 46013 Valencia, Spain",4.7
Hoover Dam,OPERATIONAL,"36.0189887,-114.7360826",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xlywOP6ETd_XYq7RG3390kTxFL8zeT0O3Msvyp691lukWDrZZTLEIwkIYx0FwtMU4xFMaBn6yUW9WWES0b4bcJAgF8Wre7GxIhyIt1SlLVZ5U7qWBqwYqgsEvDOfKrXIOMoC3rXuWBE__OrQIaeuLst4Qmzce8eGA8D_Wgk0j4EfNt&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",United States,Boulder City,"Boulder City, NV 89005, United States",4.6
Chiang Kai-shek Memorial Hall,OPERATIONAL,"25.035502,121.5201832",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xECo3NC2CN4gLQ6LCV5WWIfOUdQhEyrhlavlcM_vNpajeQtpNNtrxeF0tgf1nvEMZYkF3Kxtn9qkKNugH5s07_X_Lw9R0CNHJuDAyZX5v42VtqeM4YeL0LX7jeVZ-sQokJgNnaCRbAc6UzZdvTlQ3JaSWYFT7gmO1CUCildloSm6_r&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Zhongzheng District,Taiwan,"100, Taiwan, Taipei City, Zhongzheng District",4.5
Lincoln Memorial,OPERATIONAL,"38.8892686,-77.050176",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xhyyVLhGaeIFcSfaFcj5CemHItv-TVsBarBe5YjdvtskCGtviMCAwlYNBViTra0BCcPoRifzLKxE0Qz-6HpofBihwIKYaUrQsrTU6tq6SwZwf-bVfDxQzlXBGLRi-6G4FbQODyggJ3cQC_7vK0nxqVgjVZXd4vBkckIXT9EF6fIMzo&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United States,Washington,"2 Lincoln Memorial Cir NW, Washington, DC 20002, United States",4.8
Geysir Hot Springs,OPERATIONAL,"64.31377950000001,-20.299508",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wXCeWK4WrsZAo_bUGPtD0zw7BCOjEI_CWrmqt9QcH1-tAaOdahIAtV8IXODqt1UanRyPI_xeaEjKSCr9j2dThzedbx-V3O5WrcDStEnaIc93O41OJHOFtWNypSSAgaA7OqE-OhP03HghdgqHdJynID5yD2oQh__mCKFSrihQf9HM8&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Iceland,333,"333, 806, Iceland",4.7
Batu Caves,OPERATIONAL,"3.2378844,101.6840385",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xdry7WECgo9xgsGmJ6bPHtTBYTCJCCDLEuaJRE-A0eFnkaO6PIcwoDgGd42DRckqRvxgPx68IZACOb70ALklJJmP9HEQIO_ykOmYaCkY_Bz0Ee_aIn3tE5HAPkcEU_GxB_k3JMLRl-xSeKFlKtvpF5zW_6VIm4xmViA-L-tVvwoJqp&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, place_of_worship, point_of_interest, establishment",Malaysia,68100 Batu Caves,"Gombak, 68100 Batu Caves, Selangor, Malaysia",4.4
Eternal Light Peace Memorial,OPERATIONAL,"39.8484305,-77.24349610000002",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wEnu-rM2KfuF1AJlOEvVfIyPm88rAVpRj7QJKiEh0_3qZZKn2MBC6x3oRJ63DPtTaCIz4JdCVr8mVM36ZmhqeGNGjgUMstQ-iZv14Kq4zg-CbeWBdJnyd83B9voMAd5iCmplDl5KWZt-wA60GchsE02Gl5pxhtom3u1W81CnBPlGoP&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,Gettysburg,"Mummasburg Rd, Gettysburg, PA 17325, United States",4.8
Hofburg,OPERATIONAL,"48.2056578,16.3647803",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yl_smjNzD94k22Xbtsi_PmV-6DhAJ6_SgANZYkJfhT9AlU6-qrXXMESlef56B8lPZB91O63_yeV0wxn44R6lnb3h2YLjzXVdks5moeRzGHY2nAj09xe1Uos_8BGbfDkbuBamnziiFyYLROSsCYjtvmb1pdQg0bqIaaYwQjYN6vzTDu&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Austria,,"1010 Vienna, Austria",4.7
Nazca Lines,OPERATIONAL,"-14.739027,-75.130005",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yjb2P7NXRIsz-zLNqZ0anImrg76stR45vICCaZ8mNuGIAB5fHkjeGOC7m8hf33OidGGbJIj6OQQhcUa1g7eD_hLaXp2d1wdZRxZQL_V4WeRlTEuuIAUrVRHnVzPcQEZPB9umR2iSnFs6I-j_6ZIngGXkBl79S3W9eisgZNbXvODHoC&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Peru,,Peru,4.5
