name,description,coordinates,image_url,category,country,city,address,rating
Gyeongbokgung Palace,OPERATIONAL,"37.579617,126.977041",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x-A-3bG7TgYIQdTd0hhkrNKRCRW1nSxLC7DjPhe7XJrbvPKBfhq-JUVUD4tggcnMADbZZZgm0MpR_dTTzjj7wnfSvUK3uRqMu_--jsgNcdE2_tJ07lojTFq2A6mkL9Vk8N70dWfwUlKr4AibJrtiRQjXdxnq-rC9p6gzG0NhkynFa6&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",South Korea,Jongno District,"161 Sajik-ro, Jongno District, Seoul, South Korea",4.6
Knossos Palace,OPERATIONAL,"35.2979569,25.1627815",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xUdBaYJ62CaUPVY08f8zggGn7ztjWWgoTKhMz6_lzvEAQQfq8VSczrGiJrs0jDyMtVK-i2RzniJUzveEyzfWyG62us1LwiBvHrb7cgw6BYQim6imvG9ZEaQjvCukxA5m-41hb9qpqy8KoBXxjPPXC1oX6crb-dRK-a5_SWuVXwX-v9&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Greece,,"Knossos 714 09, Greece",4.3
Pont du Gard,OPERATIONAL,"43.94756599999999,4.53496",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yIj1-tWLqw5MwG_XzknWTJoe2G3oUInC0QdB_8ZWzyElowCrTkSmSLdQ5fi2OkDNAfsNzo4M66YBIAEedgS2_rdzTLJsJWrj_3migEZpaknNiaZXxDM7OUiuBEZ5i4HravXI-gC_tavltDpj-1omU-NxuMS2ZBZ7-tLUOCIUfToEs&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",France,,"30210 Vers-Pont-du-Gard, France",4.6
Li River Cruise Ticket Office,OPERATIONAL,"25.260079,110.3131123",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y9BwSVkk8ubLWr0yCNhjlzaRoDXZysoS3ZB_I5Fq_0TVWezMuiwlKXymuTVrx_IJneLGR5eDOorqbO_kR_DR_U_-jw7Efn-SsbmsUVgMsp5FwFo6Muw974_OoLAQI6ASL4YkMBb278Gapch9c8EJ4fDUOty78_rKXexlRg-YqqdZ44&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"travel_agency, point_of_interest, establishment",541010,Guangxi,"7867+26Q, Lijiang Rd, Qixing District, Guilin, Guangxi, China, 541010",3.6
Group of Monuments at Hampi,OPERATIONAL,"15.3350115,76.46192839999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wztQXinWgFGDxIAhwNM-FXrDKV66F_qBTPeLned6IlHBnwCWzCy_qg-F2lxtccr1RdOQ50N7ppaNjYswoNMElCQDXLt9fq9MhLGKFCtUOjOhwfAmZN9eTCY9TQ-4pW4znqIEGSbFWnUJ8CLowPljpewxQ35RVL4AxxscKDqWJJa9Cg&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",India,Hampi,"Hampi, Karnataka 583239, India",4.7
Tallinn Town Hall,OPERATIONAL,"59.4369933,24.7453731",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27w_dEPZhK0lK50D9ZlvITp2V8M0HLJdrrRKBrRbuTOYWEwbnnT2gAX4SMfskxzscE3k3yLKBJ70MD81J08n947VVZfmElR5zhqfQA-r5tONFJXYIknWKUoEsTRfCVKQE7VIVMtQHEbY1D2FNqR0raz4tiLp9ID9pn7V8R4ulJJGaQwj&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Estonia,Raekoja plats 1,"Raekoja plats 1, 10146 Tallinn, Estonia",4.7
Schönbrunn Palace,OPERATIONAL,"48.1858124,16.312764",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wXv6rwcStBdovDWBgSplcnXf91_qJmW4PwS7GdRhbgGgaqtJi6VFypnogeINza5IrYWMGZ7_xGgUiUj2wxIZBWRHZtkIN3Azaegw6bmzs3PFUKxgTvbRgOACyTWdf5o2R7nIYWghOg-1BMbjAONLDMYZCufNH1heoOEOlHxWao_33N&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Austria,Schönbrunner Schloßstraße 47,"Schönbrunner Schloßstraße 47, 1130 Wien, Austria",4.7
Gardens by the Bay,OPERATIONAL,"1.2815683,103.8636132",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x1qHuLmo7rzfrvYBbx--BmlUJREv2M9p3VMkTDkCqu8pr70vzDfOJzt_-1E6_K7BJA_fZzI9i_4A7I_RF5VxDS7JQUpd13nbMhQhz08TZn4rFJxJtukgBkKAWIrcxc6gmfaJfif91OU0E0EY_IXZIlWb-edsl1mV0mr4DRRCYWSiIp&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Singapore 018953,,"18 Marina Gardens Dr, Singapore 018953",4.7
Classical Gardens of Suzhou,OPERATIONAL,"31.324225,120.629969",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zAYlJV8YCDwqDRVQELdHPRxEuQw5TDhKeyqoN-e8oaA6H0SeeEbxfnHsufaNyyu9s4fl2MBdXN4vx3mM0X0ic1a2aSTp4WGpbYdklsnCmuMNh-3bOcGZ9lZlTURkD7tS5P41heUIZnvSFI1Qh9kXh1HRNAUbJQ1wX5JKIELmFgvjG7&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",215004,Jiangsu,"178 Dongbei St, Gusu District, Suzhou, Jiangsu, China, 215004",4.6
Clock Tower in a Roundabout,OPERATIONAL,"20.9516322,107.0852406",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wrUivkq6oTQ9VZjM-rjAAiIJYZ8-hmRe8Ns8yVNb1LmLU-_nlpbedfd9HAwz08Szxjj-IbJ2k2Jl0H1nDCKSDUZDNgz67Aif3YxBnBLUfmZe0cQTb0luECKKJOfygheO9Kz27HCbIgu-7HjtvhyAzFCG-qEBcerSbPxSXZGPwcQZMk&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Vietnam,Hạ Long,"X32P+M35, P. Bạch Đằng, Hạ Long, Quảng Ninh, Vietnam",4.5
The White House,OPERATIONAL,"38.8976763,-77.0365298",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27w_CmjnfBREZvOJ4YTGvgOLOEVGfYLgkcNqKSL-Bnk4VtqS7REKvGsUid6jVbkOOLu6ITmTmGDh1D6u6J8xZ0wYT0IR75g2QxwUl4hLDjSwrFpXTIaJxfjv0FLlDoQRrUUOaOPW_Hqqs8-BzTTweFB2BFRF1JSaBQG06F60mxnNqebQ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,Washington,"1600 Pennsylvania Avenue NW, Washington, DC 20500, United States",0
Hue Imperial City,OPERATIONAL,"16.469527,107.577432",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zBAgTDcHow9A6zvDPE59MQO2LqAICjVWftFcShiq7e2F6CCE1Xa4I-8QQB2YHbyrlpMpThVN4Y3vsHzAV24nSnTUd-YtjqaAqVXqp6kw3Wqwu5dUSG7IcgGSs9pXFlXyqaDFeEtdpI5FX15r8CFbWN8ut9AP-4nMI5y7ipZ64e5nEv&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Vietnam,Huế,"Phú Hậu, Huế, Thua Thien Hue, Vietnam",4.5
Bistoon Inscription,OPERATIONAL,"34.3904874,47.4359591",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27ymeZ_dpJ_AzUdrZ0ewEHOgOZBvgvHGz7mOEuGCvTiTz8LcDGgYrLCs1HldrjWG7_CASzjI-rDIHHUS9-xmuz7HDGsNVu9E2z6uj2JmAyaJeJN7X7pWOgeIcMmKHAH3-3OO-HCzrH6ZRCJhhqieEgrZwCjlLvdImx2vE49LUy1g313a&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Iran,9CRP+59W,"9CRP+59W, Kermanshah, Iran",4.5
Ubud Palace,OPERATIONAL,"-8.5065977,115.2625884",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wRf2Dmj4imxoTRnPobSTdD7YuQySR8RvL9YP_wd6hrl6dI-4rPI0U-dCu6o6ec3RfN5JWZxMmtGNOwMw2uKJBLPNcvRipNql--LLG1VAf1GjS5H_vCpxZkPccsUPeEwJigGR2N2A2yrVpXi7zh7Qhw8b-yZkEOTjF9qMk2Vj5jdAYq&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Indonesia,Kabupaten Gianyar,"Jl. Raya Ubud No.8, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",4.3
Palmyra Presbyterian Church - Michigan State Historical Site,OPERATIONAL,"41.8625426,-83.93473829999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yjGyvN_DdhIGciJLQ1EEQkAqLvezyJMOehbQRQUZZFPdzUN9FGTvyZ7rGGYt41n78AFwY9A1Aakp9L81kduBb42LoA8wy2Rw_ysN7cEMwTOUnIZXx3672xomyMLTWrsnRxga-bc5c57YvJCZwPO2rl98CyL4fCxfi-LtxSOVx2sWxc&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",United States,Palmyra,"6370 Palmyra Rd, Palmyra, MI 49268, United States",5
Ark of Bukhara,OPERATIONAL,"39.7777544,64.4094515",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yVRupajdIyV_oMGmruct3I20ADkkar7cB1DVEHJwaguZ3WyznsqCLNQSA0gEJsmckM0hV1EiU_1oJaf43xPOdPFAXYrWs9qAP5Rrui3SwXBBg9NwR7JgecDYFOaHOkglw58eSsq4UGUR2ZcEF8mzrA-QwMnQMo60ZfELviETuIVuHK&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Uzbekistan,Bukhara,"QCH5+4Q4, Afrosiab St, Bukhara, Bukhara Region, Uzbekistan",4.6
