name,description,coordinates,image_url,category,country,city,address,rating
The Narrows,,"37.3050051,-112.9491162",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wDYfnbN2wJqDdAF5kFGBEE_Dhy3sQ1A6eaZpy4ecICH2m_TW_Anrj21r1-N0nNweCmqJu_v4_xc8StifqftBwZOXdeNlf7AcSrEx4ut53KjtiSq2X69KvZTjtMHnF7rgGk-lQpse88lofITH1otlYWepFmlrFugKVnOx-x3_40xXMU&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",USA,The Narrows,"The Narrows, Utah 84737, USA",4.9
Kaikoura Peninsula Walkway,OPERATIONAL,"-42.4232152,173.7163521",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x2o7i4P8wOKp2MegJE3mKBgcoX2fcuiqpfslew0B8xL1buBCH6WDcq62YTyEo90lMmwgQ04GqYgUl8dq3QLTnopnkidCyko5-RVTKK5eh5kW0_kGwiOh3bq2WuSlw0ma84m07z-ajJKQNetZrbAnMftGzBVx4AE9AIt4wQf3xMZFQ0&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"park, point_of_interest, establishment",New Zealand,Kaikōura Peninsula Walkway,"Kaikōura Peninsula Walkway, Canterbury 7300, New Zealand",4.8
Tunnel View,OPERATIONAL,"37.7157987,-119.6774827",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yRd_y5_FKJcBGNDFA2i_W8AYAm149zh3OqKhvNbQ1_CY-Vk2fG1uTq5C8Zhh1hvw6dmM2fjInDZaUzL1SKZwVWid-4UJMto_55Lda61ZYPnhLQgL3a9do23at_iDvXN0pskr3NxlkpkyO_9WvtDOkkxY6PBEVNP0guzcbcLAA0pGcU&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",United States,Wawona Rd,"Wawona Rd, California 95389, United States",4.9
The Great Rift Valley View Point,OPERATIONAL,"-1.0878135,36.5835875",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yKkchkLD6UdVayIYaX6OsIUfhAxAQ0g8azGG5YuJ49NfhVpjXFlsy3MXJctZyWAMVg3-5UHtZylr0a_R1GBiyG_EDuS5p1fi009kw1985SuorNbUUAWQLUW7KTCXgwcmArjuHip80e52toRIQO7QayfFlsBb10XPrRbxeKrK13j_j-&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Kenya,WH6M+VCG,"WH6M+VCG, B 3, Kenya",4.6
Pancake Rocks and Blowholes Track,OPERATIONAL,"-42.1154026,171.3296564",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zp71TctE9B-2qNLeixvw9rjjdsDifcIUe4ZcDQxIFZCJ1gK1Rq0dwyfMd5dWw2ze1JGGGSAASIBXtJ1T5tfokCpr8gT7RKTvHtZ-Ygf7zZq4La6wbmKu7hps82s7M7IRiy2CTkmoR7O7anryQttPWOetu0vmvAKAuzLyjLzxZFpB6T&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",New Zealand,4294 State Highway 6,"4294 State Highway 6, Punakaiki 7873, New Zealand",4.9
La petite saline,OPERATIONAL,"47.2364912,-61.8365969",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xX_7vqwpPuRMunwZusgb2ETvulg1QPGHKi-yL5jR1SXxeNQ1O0DcKrTuMtqDskQnAAl8v0sW9egWM-jkHYmkutBp-Va0KyIMud9GH9G5aZU6h1wecoqx_sk9vtMMfM10RWaMX8na0j7d90P8NCsS5Nc5XoHSS_EPH673omSdQ0CA7X&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Canada,Communauté maritime des Îles-de-la-Madeleine,"969 Chem. de la Grave, Communauté maritime des Îles-de-la-Madeleine, QC G4T 9C8, Canada",5
"Valley of the Kings, Luxor",OPERATIONAL,"25.7405206,32.6016303",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z2j1eFgpNTBKK7fz2_G0HPJduD1KtVZXHn0Fekg-o6deHrNcQ4tmvZdwhxg8mDi7roG8bOGWZVHoZvITzJ5-5rpm06laH0FqFUZ4b2jzSwLBRcpizGbj08YnFBIXFNme_7LY9UtA-x2SV3ruSG1a19qJJ0Ab9yGXzh3AX_BvhHcXF1&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Egypt,Al Qarna,"PJW4+R5, Al Qarna, Qena Governorate 1340420, Egypt",4.8
Great Zimbabwe National Monument,OPERATIONAL,"-20.271331,30.9331295",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wvxcDamBVP_I04t9LzvZT7OSsCjyeZEwlBAl7VanbCdH7Dzhw2JLWfeM-nn8cXP-w7NDDocze5DTTpWUi5kKeKsI1NffuHoS5PJYmBUkN-KJiOePWug40FJeDeleLhlIl5aTyzWq_-A5_GgH8M3AFYBPeKuaSQTVIpyfYrd8zqPO39&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Zimbabwe,,"PWHM+F76, Zimbabwe",4.4
Bromo Tengger Semeru National Park,OPERATIONAL,"-8.0218747,112.9524384",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xc2RC0qe6BdhZ-39vTmERI4Lsgbj1S9c96r-LXpfzs4AuVnBpFbK1fFxV59xcUXNmZGoycn7C9Qqin43QphiTH1l3RIcmk6m9PKb8vwC1cd9AE77NGTdiAE94qJwIW-oGxy5voJ0WKYunud-Se1z5BEvf96DT4OBmOffJby9av2DpJ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Indonesia,Ranupani,"XXH2+7X4, Ranupani, East Java, Indonesia",4.8
Kings Canyon,OPERATIONAL,"-24.2552941,131.5700131",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wXoH6Gkzh2AwTLEtXD6uDNpb3dGW4j18OVCdNQMGSDIO55jq6f6fh81ZzGo4ZRghzj6uLuaFmm81wrmGcygI_3cc57hQeCQ7HK_aOyJyLC7fwPqI2LyhcKG-CrjOxmiRWspkpHNi7MIxT7mdzXaMcGLUNM2DF-QIx-P9iQ6tZDWnWV&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Australia,,"Petermann NT 0872, Australia",4.7
Tsingy De Bemaraha National Park,OPERATIONAL,"-18.9199656,44.7943804",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yu-D0n7Hd07-58Vu4qnlzuU_NCNDPJONkasXKTLjjeIhb2DPvFHIqgL7WuDBLHrr9zK2Z7mUYuCRcXToMdzC05IgkLFXl26pLbMy_rIZQrKf3Wxjm_0N5opOvjmoP6uCZWf_E9ZAKFrr2SIbg5xbsgFhN7nQs5BKK6wV_bnP5pF_N4&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Madagascar,3QJV+2Q6,"3QJV+2Q6, Begara, Madagascar",4.7
Mt. Washington State Park,OPERATIONAL,"44.269637,-71.3035118",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yRrRGjnulcZTJVItTPIcWiQ4xwDcpSmpJDSjJ3oRJel4ZhHkljby3DLcacGQqtmBrm4P4Dxp0kBHVIo1qnKHVaWtTsF8MGlMmE-PrzQLjDi7qR7FNCO-c-1Bjsm-BHBAT73TNV13sDJbSwm0ue0Y1ST_nnom2P9RzsgQ6SnvIM3mus&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United States,MOUNT WASHINGTON,"1598 Mt Washington Auto Rd, MOUNT WASHINGTON, NH 03589, United States",4.9
Matterhorn Glacier,,"45.983611,7.658333",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xnTc131GKA5s1gk-dyYJM3aju1zU-ynCj5-tbs7cicFXrv3EGzgHFiMF8Hj5F9Mzzpdo7QQOfH-rsD-rZ4Z7hkoipNp8VUax7EqSk6ggmZ4zPkASwOhFBGgH_skw2Gdn_heqh3wBY2aHmouKzBudoa1OiS7-2_D1J4BNbGrmDJsvVP&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",Switzerland,Matterhorn Glacier,"Matterhorn Glacier, 3920 Zermatt, Switzerland",4.8
Dome of the Rock,OPERATIONAL,"31.7780191,35.2354079",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wEgcdagvpZQv1At2r0GHdXdJvf4glA1fh9D2J654GAC7o6ExpdTgAiuunSDFDUt12DUy1X5LkWG0xbgNQmen04-Eg137S-xfJ1LVrGDV-vw8XkxSM7qSthtOJ19MVUgX4kEZ-FVP5DrlC8ucp7W2OJDGXe8ZO6ea9PsuJj3f2tdapd&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"mosque, tourist_attraction, place_of_worship, point_of_interest, establishment",Jerusalem,,Jerusalem,4.8
Laguna Colorada,,"-22.2082719,-67.7735206",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wRRlGJ_cBIUDD-basN9o8i9Hl4WO8w7eYmIdTKaIQooFwDGuwtfxvps9AysSYpilf5SDe0j1PfnroTtAmkB6SIq9HQ5747hNq1TXqfPqOPqMrCFMtMbHnOf20u-T5xaGHZh4y3seb-3u0PMeYsqmqMPTFsAzEeppgNCkXEaFpvUKze&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",Bolivia,,"Laguna Colorada, Bolivia",4.8
Stanley Park,OPERATIONAL,"49.30425839999999,-123.1442522",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wjw4weoQYRFUcNYhh6yOG8cSLIJh93L4hL9OYZHYZ7a_xKHWtt5DjD_wmCofAuGkwzzZ4ZbNBvIuxnyXelPI_GQyjWD1GDeVJ9EI4eN4elunTZkZsiFTUS7OmM9HdK7zGwDOPyOC3G0vEy9V6QovXV0CFNjlqqRuEbOKe2DpbX-ERt&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"park, tourist_attraction, point_of_interest, establishment",Canada,Vancouver,"Vancouver, BC V6G 1Z4, Canada",4.8
Cape Reinga Lighthouse,OPERATIONAL,"-34.426809,172.6775248",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yDEHL-Q8QWdUag5iRywXadBXVUX6qLC1sreAYuJhLkv27aKAhekClN5u3bLdMmHj4kdxmeqho65jv7E_siRDjSrFNR5-v_MneG7VkZQ2FJUtyS2ragyKeBBirafN_WsZMUEtzDrCzfFJU4ybXtrOoHGhnRXslfdx6pqnejP_AXXl6T&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"landmark, tourist_attraction, point_of_interest, establishment",New Zealand,,"Cape Reinga 0484, New Zealand",4.8
Lake Shasta Caverns National Natural Landmark,OPERATIONAL,"40.80429549999999,-122.3039955",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y6l-AcYTWVr1B5q8ebXtl0BrC3j1tLdXBTD3WMGeef509kZcmRl8xqmORbX9gsgfiqgJTxcdLtm_SPFiuDlNZvncyvNULgWKH1NHx5uwpEB1dDgxQYk99bfrN7lj7oMJgIQWz7njJ6aEJlb3spUAeBXkHHrAuqNDoUkN16KYSo1lsk&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, meal_takeaway, park, restaurant, food, point_of_interest, establishment",United States,Lakehead,"20359 Shasta Caverns Rd, Lakehead, CA 96051, United States",4.7
Sacred City of Caral,OPERATIONAL,"-10.8922984,-77.52183289999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zJQ5xsNwo_g4PVuvPcIZuNFki0kDOl--h21Se1sIhzMToZyRAk9g6KCdJrxk0kEYejGaNxEIS14p0xl-UUUBUIUiL_JqvTRznToMXshA9gCQZKOjrY9kbmDTlrvWBx-elzFvMoTXzyn8fjkTqzb6bNXf16fpQh5hRtljstK24bIUAM&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Peru,Barranca,"Barranca, Supe Puerto 15161, Peru",4.6
Deadvlei,OPERATIONAL,"-24.7592732,15.2923894",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wmTIda3mLhqYA7cPyMHsLgn7yTOXU9o-r6-KniUog8ZaDsASWFQssWVyqk0jxneO5k_YbCULEn40i8107CmmTnMLe9r4372UjcpthprSrA6yIMnZvF3IqmPHrWDsK36kgLL0SIoMg3M3tIOvCdgKFU5pHJ9ETfoCqMk9k2kOyOaiRq&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Namibia,67RR+7XR,"67RR+7XR, Sossusvlei, Namibia",4.9
Torres del Paine National Park,OPERATIONAL,"-50.9423262,-73.4067879",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zI2MUmKQ915vmYitIEHLn-ENFmcpSWxSviOJkSka9EFXRyfNAcf9k0gDkcq2scbRoIzETpph0dlK_8QY1zLdH5oj05TF2xTzR_8Ic00wR9TXIkAJ0r6ECO1hN3b71UpF-v01dTT66MXmZsTjjPds6PPykUfcgDhubGM7dxMLADFqyf&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Chile,,"Magallanes and Chilean Antarctica, Chile",4.8
Sahara Desert,OPERATIONAL,"33.0067597,9.6072616",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y2l1Bm0E0lk54S2nUJRFEMNLACdXat0IEPCP_kXluGpis51Cdv7K857-tfL9oruHlC73S4SkzUhmI21lHGPfHafqvoYfZtcqvzZbpWSY6x2JJKDBlJX9fPr-UXpSG-2BO-2Zwe60CUF0p4UqBqeV83_JbEwJ0bL3uEwJL-xzg1MNiV&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Tunisia,2J44+PW,"2J44+PW, Ksar Ghilane, Tunisia",4.7
Marble Caves,OPERATIONAL,"-46.6586031,-72.6275525",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wMZv3F3OgGTj9yINSQG3Zx5Q1y22oGz8ImPD7H1AAag0uIwLXnAKUfKFQquTxEbqi0x_MdAwLKXrS5jXctoE6qh7TUCmDeClfi_V9UhdCOehplzSB94IvDACwy-niTiqz4zz961xIjjeByCwAqsQbw8Fym00gOheCSLcvbXELugDrH&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Chile,Chile Chico,"Chile Chico, Aysén, Chile",4.9
Mt Roraima,,"5.1315566,-60.75854880000001",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xK8eK7bj4GbsT_jzow0JQZckLZboulItdylrF3Z49mtKmBPsuBh3ixgDva1f2ijPNfUn5UH40bYZYkmoxQDDaMijyuxnHjZtz4hX913peXQiIHyTotLJ6wbNzS1zKJgFgllsokOK_lHzsf89eXYQ8G9zbsBBNckWRLY5RbJM_RShpG&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",Mt Roraima,,Mt Roraima,4.7
Galata Tower,OPERATIONAL,"41.025569,28.9741286",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xTtlure_oVS0IEaCRGjC8dLzJiTkQxh2lGW4pjoLFFBdBrxaCYPsUXqak-ulbaMcDbsCD6tAGD6roY2vweSDa4dG1apo1A93TmtyfjbEQ6uOXh-zBCjZwoVai_bJHFeUXWDhf1xACWWtjrHaS0O9KlTMelpHFap88RzJUC0lyWSxqK&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Türkiye,Bereketzade,"Bereketzade, 34421 Beyoğlu/İstanbul, Türkiye",4.6
Mt. Whitney,,"36.57849909999999,-118.29226",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wzCGz8NnMFM4hYr_owwJk6Ys5GyX9WDag9XZ82aXFpexvtQwX4_DzrQgoe_tZ0NPGqpasxotUtEH34hOs2o5GeiFn5rBL_DriNF1fxrSwZpW3DZoDKRenCLgdI0zKl04wLVLL1sWmdLOKEj6NoPbCNLfZT9TOMYgdDezCNjd2E8UOQ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",United States,Mt. Whitney,"Mt. Whitney, California, United States",4.8
Schiefer Turm St. Moritz,OPERATIONAL,"46.4997262,9.8413405",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wQtG5vJ9Mr4Ys-4ie_UpavDav6Ixpe08BykySoVGBxLCGgmjgCY_d28So_cjsrKOsnYxYjVJQuccke5NT1Z-PiubGlARoD4u2pdxAa2hK265Wjb-9_eb9zgclKEMzahQA78A2SjGBv5uDPZCzugYNOJS8WcO-dZx8Pb33ueliURJyz&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Switzerland,Via Maistra 1,"Via Maistra 1, 7500 St Moritz, Switzerland",4.2
Huangguoshu Waterfall,OPERATIONAL,"25.988779,105.6696598",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wAuZ5LzeNUjK-kW3RNcu-VyaViGMl6TEeNyTpg7UNmsjSUWoD9yDD_jeRQ6-bAHKcxEKJZAWPhm9H_fc2MW_9ovGwcIxhHzIAKIEL2v-ekKg1Pp1v4XrL8Z961NhRVxPiSaO6-bAuz69BNWXNcSCaSnRVz8eehtO2fpw6pn0jV1ve-&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",561022,Guizhou,"XMQ9+GV7, Zhenning Buyei and Miao Autonomous County, Anshun, Guizhou, China, 561022",4.6
Villa La Grange,OPERATIONAL,"46.20618109999999,6.1661611",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wYuRrCS85ndLcLf6Z4w0c1SUPJCjNCOuBreBLxG2xTrJrjCOJtxC-co6POxZ0arQUHG12XIwQpbDmccnywSv-k5_iTvEoGLekhZWtVwxtW47RE9H9MdiqcX3F3Xbag7Bx0b9cq0cR6FU7lwtuP33NRvJj0FIp3WENAYTF_XyGrQmk&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Switzerland,Quai Gustave-Ador 66,"Quai Gustave-Ador 66, 1207 Genève, Switzerland",4.7
Cité de Carcassonne,OPERATIONAL,"43.2060816,2.3641961",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y6D926XmR2ygmVB0sXnOhQuQyQq8GQvlJWgW5-Bmp_oFRvh6MukRib-HjHWhmxRLQH4G9ksToMR4ERra9a5pAT_lVBS28jCyQ4cQ51jffSmyJa98FfpjxXa0_5uYke_x757OnxR9kz_R9Be-TB6vykURLLUDWdOZf9O3fw95ltsQFI&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",France,1 Rue Viollet le Duc,"1 Rue Viollet le Duc, 11000 Carcassonne, France",4.7
Silfra,OPERATIONAL,"64.25483,-21.1173895",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xJHTKvsrJkuaoJ6U9-AikZAiCjKq-SJfg861b3wyZQ_QHljyZuE0cawLL5sJ1USrMyK8FWgPb9GmUZt-CxPKdhejVy5_ElLvhEyRhl8IKwJjf_fHX3_NYhyyS_oAnnebalELbsuoNR2ra5B_0G-g39u-yXgYlf4ZYSy6DGpxhwTUUF&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Iceland,7V3M+W2Q Thingvellir National Park,"7V3M+W2Q Thingvellir National Park, 801 Thingvellir, Iceland",4.4
Great Mosque of Djenne,OPERATIONAL,"13.905169,-4.5554155",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xgIsA7Cl-05sVuxs3MuMkUlnMQXn4bwbVqCY9onm1pAzvD3PMofxyoQHoMiDI4Zp8t6N7GByzPeBJx9WqcQ2zoRyMJFXtbQQ4rYIGpVHwuJzC7TaPR0AG1bB0RWcxTPvkIblYystpCskp7NaD8-K2RikQtDRIbzbK0uHMC_d2ypJkb&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"mosque, tourist_attraction, place_of_worship, point_of_interest, establishment",Mali,WC4V+3R8,"WC4V+3R8, Djenne, Mali",4.5
Female Mosque,OPERATIONAL,"5.857813999999999,72.9901818",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zY5iR3dhIGd37nIwvKoCPtBehuvnkA-H4k15O3BHEYsaE0Gjgy4MEVLel19HmszyYmH9bMaODXQ3aF2OVa6qttt0uDGcdY87bW7YBMICgwiVp1zVINInEPEQJ88IfTfRacFZivCZ7IL2ZdwAz7Gqy99aawEigBoNB8wRDKP99h_534&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Maldives,29 Chaandhany Magu,"29 Chaandhany Magu, Vaadhoo 05020, Maldives",4.8
The Wave,OPERATIONAL,"36.9959312,-112.0062592",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zJiaWINXkNVTI125vT0oXIAfhIpaMXoNOkoY-JGVplT1xR2h0wEKiF_0ujk3zwm4O_XJtb3vCqcCHE6C8BY7iaXtlE5eS7Wxs3Tvy7UcAY8bi6nQAo0EIj0NvcrYhfoMFpPf53k74BCO6qBXXks0F7NWEF6_tphWAEXLBNjnA918IT&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United States,Kanab,"The Wave Trail, Kanab, AZ 84741, United States",4.7
Mendenhall Glacier (Áakʼw Tʼáak Sítʼ),OPERATIONAL,"58.44138749999999,-134.5457969",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zeiKHDPc-8SQ-q3a1GcWaECfz-zrKiuwzQohXg8TLdVMmrQy7IVQOsPcObxCRcIeq1VV3GdvrmlYXRDpZyOsC_gd6AwqR-7qfwd10usItQPox6oWcA5D2rHGMse0zgPbQ8NjbM_QxfFe-PwTph_AvRex-dEl1Ejb6qkTFUBMdQUS4Q&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,Juneau,"CFR3+HM4, Juneau, AK 99801, United States",5
Nationalpark Bayerischer Wald,OPERATIONAL,"48.9880011,13.3841033",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xYokHGldAyatzwccQg23xmFqq57emPXnLD0u0V-A04Oj5GDSPQxLteRkHp29CMAUl6664wASN1eDDojosvDZHM3XxpvU38LvYqJFYGEskVKAgeSgHO81CU_0fVtpKjzqvsmAttOMOC5KwmQtmfYxmR-wnB42yvq7RLwqHaG0GQqrQY&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Germany,,Germany,4.8
Fingal's Cave,OPERATIONAL,"56.4313702,-6.341385799999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zqjGx2SxQPbVJZQDNPme8d2iCwCAHCL9T-U9Prag_WzwC1FL2zfqEWxuv11gVtWHSgA69MP2uq4qe2r7WDrZqMFKFHLwrSkSNvYvtqbndAw-KErGouRELTk0PaXej1CrUj7Hf33EF5poJ05z398B3B7AL6b8U0k-4zOa-RzafsUABt&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United Kingdom,,"Isle of Staffa, United Kingdom",4.9
Stirling Castle,OPERATIONAL,"56.122907,-3.9455615",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zCOZuBNLa1JxeqGzerjZYMPQ3UnuBcwAijtmKsGaXGtkGedtnhTIJfBLxgFRc2A0udUHMefXsjTKXsUpG-G94s6gspOOlBmzwdxXkns38W-bT0YgEga8Y2hbgkstw190FHKPHNez7xOHCZ4tTlRgo08MIG0jvkK2q766UzjVVE_xAQ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United Kingdom,Castle Wynd,"Castle Wynd, Stirling FK8 1EJ, United Kingdom",4.6
Mount Meru,OPERATIONAL,"-3.2348182,36.7632647",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x7mQRd8DAG9ewwjEO5VgkkeUsVKP6zIUOmUOY7YpFQDu0rrT43FRvAX50SGuM1H5gZmR81leOhECzI3NIRvU9LT8Nco6R59du0Fnghcqr40gH3Ufqg54bZwruPp10eVzq4aVmCIGUQvgJbMVSPZRxB9o638M4FXRlpMRqHv8snB5Tk&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Tanzania,,"QQ87+38, Tanzania",4.8
Aletsch Glacier,,"46.4887031,8.0530777",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yKY6T6ZyteDp04onRKcOT6mCeYY3vEkvwx8is_r-LomLecRCQXTk8WVCQH5Ji51GvglHQUUpCq7-U30Y7HvQU4RNeMPcTpE15HjxGpeat9iZNaSNd2r5pm_9mGve4NIT49OxOp9KnBIND4rtSs-uaPvpreeGlqmR7s45lvx664m1kz&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",Switzerland,Aletsch Glacier,"Aletsch Glacier, 3984 Fieschertal, Switzerland",4.8
Catacombs of Paris,OPERATIONAL,"48.8339119,2.3323932",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wzhDyrAseC_INKJkQFiNXs2F7hfzLd3BCcG59CMGd6pL9GrjpS2WnuPhbf83Mjw8S8G8OF2OBMfDW8lI-fm46ZC95CwTbOsJw9pXmlsfQALOn_N_3pJlUSorDSRLbAkT5kyIz_ShrtNuIGoEzMSZwBY4eG2DEDpYuoE5sRTgrlykkq&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, cemetery, point_of_interest, establishment",France,1 Av. du Colonel Henri Rol-Tanguy,"1 Av. du Colonel Henri Rol-Tanguy, 75014 Paris, France",4.1
